geo,year,net_migration_rate,natural_growth_rate,total_growth_rate
LT,1980,0.6,4.668946599400622,5.268946599400621
LT,1981,1.4,4.871121292965657,6.271121292965656
LT,1982,2.6,5.256289485330246,7.856289485330246
LT,1983,2.3,6.0904614177135095,8.39046141771351
LT,1984,2.9,5.403303301329738,8.303303301329738
LT,1985,3.5,5.465188576636482,8.965188576636482
LT,1986,3.7,6.717526292078279,10.417526292078279
LT,1987,4.3,6.2386047407614145,10.538604740761414
LT,1988,5.6,5.247992253723563,10.847992253723563
LT,1989,0.3,4.798081638139959,5.098081638139959
LT,1990,-2.4,4.631660109570112,2.2316601095701123
LT,1991,-2.9,4.053519641444766,1.1535196414447664
LT,1992,-6.8,3.497289344437672,-3.302710655562328
LT,1993,-6.5,0.36735952423557683,-6.132640475764423
LT,1994,-6.6,-1.1194956767310509,-7.71949567673105
LT,1995,-6.5,-1.128468338241846,-7.628468338241846
LT,1996,-6.5,-1.0594122834290216,-7.559412283429022
LT,1997,-6.3,-0.9283689886296399,-7.22836898862964
LT,1998,-6.2,-1.0493335552897443,-7.249333555289745
LT,1999,-5.9,-1.014590822703647,-6.914590822703648
LT,2000,-5.8,-1.3581718380649155,-7.1581718380649155
LT,2001,-6.7,-2.642387520726998,-9.342387520726998
LT,2002,-3.4,-3.337832600067677,-6.7378326000676765
LT,2003,-6.3,-3.209386457280889,-9.50938645728089
LT,2004,-9.5,-3.404307651027721,-12.904307651027722
LT,2005,-15.4,-4.258737131991345,-19.658737131991344
LT,2006,-7.5,-4.622420273357174,-12.122420273357175
LT,2007,-6.7,-4.801255883492314,-11.501255883492314
LT,2008,-5.1,-3.8274235394640796,-8.92742353946408
LT,2009,-10.1,-3.099072319853662,-13.199072319853661
LT,2010,-25.2,-3.6422938940335636,-28.842293894033563
LT,2011,-12.6,-3.5278262248295547,-16.127826224829555
LT,2012,-6.0,-3.660224374350996,-9.660224374350996
LT,2013,-4.8,-4.252619731415968,-9.052619731415968
LT,2014,-3.5,-3.6935243237302156,-7.193524323730216
LT,2015,-6.7,-4.001511629019451,-10.70151162901945
LT,2016,-8.7,-4.003352704283401,-12.7033527042834
LT,2017,-7.3,-4.27795403901329,-11.577954039013289
LT,2018,-0.4,-4.522680631236289,-4.92268063123629
LT,2019,3.9,-4.732238105397909,-0.8322381053979089
LT,2020,7.4,-7.114293106313681,0.28570689368631896
LT,2021,7.0,-8.686615475310779,-1.686615475310779
LT,2022,25.5,-7.418394453595476,18.081605546404525
LT,2023,15.7,-5.7334268022128745,9.966573197787124
LT,2024,8.0,-6.364412238715877,1.635587761284123
LT,2025,,,
LU,1960,1.7,4.162274397061172,5.862274397061173
LU,1961,7.6,4.75088046899066,12.35088046899066
LU,1962,8.7,3.450439146800502,12.150439146800501
LU,1963,5.0,3.665943600867679,8.66594360086768
LU,1964,9.5,4.21505376344086,13.71505376344086
LU,1965,5.3,3.757575757575758,9.057575757575759
LU,1966,1.9,3.4354354354354353,5.335435435435436
LU,1967,-1.3,2.48812688551032,1.18812688551032
LU,1968,2.1,1.8078758949880667,3.9078758949880665
LU,1969,5.0,0.9212481426448738,5.921248142644874
LU,1970,3.2,0.759216205277882,3.9592162052778823
LU,1971,14.9,0.1647829426113977,15.064782942611398
LU,1972,9.3,-0.10144927536231885,9.198550724637682
LU,1973,14.0,-1.12578977599081,12.87421022400919
LU,1974,14.3,-1.1057555996597674,13.194244400340233
LU,1975,9.7,-1.085618354784555,8.614381645215444
LU,1976,2.9,-1.6421636615811375,1.2578363384188624
LU,1977,2.3,-0.0831112416265424,2.2168887583734573
LU,1978,1.7,-0.3178964652677379,1.382103534732262
LU,1979,3.0,0.25672098293771617,3.256720982937716
LU,1980,3.7,0.15407896546980326,3.8540789654698036
LU,1981,1.2,0.8469233931752774,2.0469233931752773
LU,1982,-0.9,0.45678336980306344,-0.4432166301969366
LU,1983,0.8,0.15323573676289506,0.9532357367628951
LU,1984,0.8,0.32805349458985117,1.1280534945898513
LU,1985,2.5,0.21026646495649942,2.7102664649564994
LU,1986,5.3,0.9231774733803545,6.223177473380354
LU,1987,6.1,0.6116373477672531,6.711637347767253
LU,1988,5.7,2.0510752688172045,7.751075268817205
LU,1989,9.9,1.8164843958388905,11.71648439583889
LU,1990,10.3,3.066174532032692,13.366174532032693
LU,1991,10.2,3.2310093652445366,13.431009365244536
LU,1992,10.3,2.8952772073921973,13.195277207392198
LU,1993,10.1,3.6428119062697912,13.742811906269791
LU,1994,9.4,4.1254372813593205,13.52543728135932
LU,1995,10.6,4.003451251078516,14.603451251078516
LU,1996,8.3,4.358600583090379,12.65860058309038
LU,1997,8.6,3.7807364759505817,12.380736475950581
LU,1998,9.0,3.51854045729179,12.51854045729179
LU,1999,10.4,4.186264186264187,14.586264186264188
LU,2000,7.9,4.5410516605166045,12.441051660516605
LU,2001,7.5,3.963553530751708,11.463553530751708
LU,2002,5.9,3.6054498367300982,9.505449836730099
LU,2003,12.0,2.7883113986169974,14.788311398616997
LU,2004,9.6,4.1190434323896605,13.719043432389661
LU,2005,13.1,3.7942024586431935,16.894202458643193
LU,2006,11.3,3.7263955863103995,15.0263955863104
LU,2007,12.5,3.383124696810287,15.883124696810286
LU,2008,15.8,4.136015163321958,19.936015163321958
LU,2009,13.2,4.018237082066869,17.218237082066867
LU,2010,15.1,4.2106017933897135,19.310601793389715
LU,2011,21.2,3.5557986870897156,24.755798687089715
LU,2012,18.9,4.096385083061352,22.99638508306135
LU,2013,19.0,4.2697085314101955,23.269708531410195
LU,2014,19.9,4.055086595837579,23.955086595837578
LU,2015,19.6,3.787138649774939,23.38713864977494
LU,2016,16.2,3.6147568151962086,19.81475681519621
LU,2017,15.8,3.2353254879653,19.035325487965302
LU,2018,16.3,3.249142448982982,19.549142448982984
LU,2019,16.6,3.171557304681264,19.771557304681266
LU,2020,10.7,2.954761798284002,13.654761798284001
LU,2021,13.2,3.4676161517495627,16.667616151749563
LU,2022,20.5,3.1701417886974994,23.6701417886975
LU,2023,14.0,2.8586172403826215,16.85861724038262
LU,2024,11.7,2.958113235622349,14.658113235622348
LU,2025,,,
LV,1960,9.2,6.726777078200565,15.926777078200566
LV,1961,7.2,6.658153361118517,13.858153361118518
LV,1962,7.6,5.291273804157818,12.891273804157818
LV,1963,8.8,5.073691497695433,13.873691497695432
LV,1964,7.6,5.340046123480481,12.940046123480482
LV,1965,5.9,3.739166527719144,9.639166527719144
LV,1966,1.9,3.7877906121296268,5.687790612129627
LV,1967,6.6,3.437214065935986,10.037214065935986
LV,1968,6.1,3.281311140849059,9.381311140849059
LV,1969,4.6,2.8640665032301067,7.464066503230106
LV,1970,2.9,3.310935867678216,6.2109358676782165
LV,1971,4.6,3.787994036571637,8.387994036571637
LV,1972,4.6,3.2312905927999758,7.831290592799975
LV,1973,6.5,2.440337713799821,8.94033771379982
LV,1974,5.9,2.792748168044565,8.692748168044565
LV,1975,4.9,1.9479272632193911,6.8479272632193915
LV,1976,3.5,1.7329883316447077,5.232988331644708
LV,1977,4.8,1.3606738221452794,6.160673822145279
LV,1978,3.0,1.2023121943822295,4.2023121943822295
LV,1979,1.2,1.0071330266524712,2.207133026652471
LV,1980,1.0,1.3688031661844233,2.3688031661844233
LV,1981,2.3,1.4483186460089714,3.748318646008971
LV,1982,3.0,2.4732568946542313,5.473256894654231
LV,1983,3.1,3.247492669303432,6.347492669303432
LV,1984,3.3,2.9133972028097976,6.213397202809798
LV,1985,4.7,2.1731263837387114,6.873126383738711
LV,1986,5.3,4.108642524913862,9.408642524913862
LV,1987,7.3,3.8226416770160654,11.122641677016066
LV,1988,6.0,3.3523948571370155,9.352394857137016
LV,1989,-1.5,2.3775494510028996,0.8775494510028996
LV,1990,-4.9,1.1641068309758857,-3.7358931690241146
LV,1991,-5.7,-0.04363919265988779,-5.743639192659888
LV,1992,-20.5,-1.457056375331063,-21.957056375331064
LV,1993,-12.6,-4.810349328511897,-17.4103493285119
LV,1994,-9.1,-6.887706107747479,-15.987706107747478
LV,1995,-5.5,-6.932791592350575,-12.432791592350576
LV,1996,-4.1,-5.886947764575541,-9.98694776457554
LV,1997,-3.9,-6.013713377004979,-9.91371337700498
LV,1998,-2.4,-6.522666783433005,-8.922666783433005
LV,1999,-1.7,-5.6050895947396855,-7.305089594739686
LV,2000,-6.9,-4.997659249742307,-11.897659249742308
LV,2001,-8.2,-5.63656419861782,-13.836564198617818
LV,2002,-4.0,-5.330131204555364,-9.330131204555364
LV,2003,-5.1,-4.908258277195256,-10.008258277195257
LV,2004,-6.8,-5.039709732398573,-11.839709732398573
LV,2005,-4.9,-4.84414977126083,-9.74414977126083
LV,2006,-4.0,-4.590475044818513,-8.590475044818513
LV,2007,-3.6,-4.112565871679252,-7.712565871679253
LV,2008,-10.3,-3.015316108604304,-13.315316108604305
LV,2009,-16.1,-3.630884293477909,-19.73088429347791
LV,2010,-17.0,-4.838000777173728,-21.83800077717373
LV,2011,-9.7,-4.682819139065027,-14.382819139065028
LV,2012,-5.8,-4.46397787963985,-10.26397787963985
LV,2013,-7.1,-3.9998517658394372,-11.099851765839437
LV,2014,-4.3,-3.3575355688924327,-7.657535568892433
LV,2015,-5.4,-3.272248672773119,-8.672248672773119
LV,2016,-6.2,-3.3581231078179967,-9.558123107817996
LV,2017,-4.0,-4.065911976518319,-8.065911976518318
LV,2018,-2.5,-4.914238626453244,-7.414238626453244
LV,2019,-1.8,-4.652681711361856,-6.452681711361856
LV,2020,-1.7,-5.924489234277328,-7.624489234277328
LV,2021,-0.2,-9.074472473659997,-9.274472473659996
LV,2022,11.7,-7.877886101451308,3.8221138985486913
LV,2023,-1.7,-7.191153728502481,-8.89115372850248
LV,2024,-2.5,-7.358369811772323,-9.858369811772324
LV,2025,,,
MT,1960,-21.6,17.56112469437653,-4.0388753056234705
MT,1961,-18.6,,
MT,1962,-18.7,,
MT,1963,-15.5,,
MT,1964,-15.4,,
MT,1965,-19.5,8.194011228945726,-11.305988771054274
MT,1966,-19.3,,
MT,1967,-19.3,,
MT,1968,-19.0,,
MT,1969,-18.6,,
MT,1970,-6.4,7.418181818181819,1.0181818181818185
MT,1971,-8.8,8.163804491413474,-0.6361955085865265
MT,1972,-9.2,,
MT,1973,-8.4,,
MT,1974,-9.6,,
MT,1975,6.0,9.3543386376585,15.3543386376585
MT,1976,-14.0,8.90227074777117,-5.097729252228831
MT,1977,3.3,9.57714338173818,12.877143381738179
MT,1978,0.3,7.697237669206517,7.997237669206517
MT,1979,3.1,9.16765407599359,12.26765407599359
MT,1980,1.2,7.5683082642373645,8.768308264237364
MT,1981,-1.0,7.011961210962557,6.011961210962557
MT,1982,27.8,8.945539107821565,36.745539107821564
MT,1983,-15.7,7.575506465095115,-8.124493534904884
MT,1984,0.4,8.104766562673722,8.504766562673723
MT,1985,18.8,7.81031153895969,26.610311538959692
MT,1986,0.0,7.101643556747148,7.101643556747148
MT,1987,-0.3,7.0077533830031395,6.70775338300314
MT,1988,1.6,8.173338425395503,9.773338425395503
MT,1989,1.3,8.521148148784862,9.821148148784863
MT,1990,2.4,7.442612717419062,9.842612717419062
MT,1991,4.0,6.706124208362346,10.706124208362347
MT,1992,3.0,7.036997547712975,10.036997547712975
MT,1993,3.4,6.6449229270141155,10.044922927014115
MT,1994,3.1,5.702632375837775,8.802632375837774
MT,1995,0.2,5.060661525424179,5.2606615254241795
MT,1996,1.9,6.022663608207101,7.922663608207101
MT,1997,2.1,5.199197703228851,7.299197703228851
MT,1998,1.5,4.300112448461122,5.800112448461122
MT,1999,2.7,3.426527638672143,6.126527638672143
MT,2000,3.1,3.732389475227583,6.832389475227583
MT,2001,5.5,2.6902392601203324,8.190239260120332
MT,2002,4.4,2.310961101355409,6.71096110135541
MT,2003,4.2,2.2753815794772665,6.475381579477267
MT,2004,4.8,2.2032325748311314,7.003232574831131
MT,2005,4.0,1.8029741623372109,5.802974162337211
MT,2006,0.1,1.3901268892021956,1.4901268892021957
MT,2007,3.8,1.6123624314622698,5.412362431462269
MT,2008,5.7,1.8880323270366228,7.588032327036623
MT,2009,5.6,1.966290767680799,7.5662907676807984
MT,2010,0.2,2.1447876587758765,2.3447876587758767
MT,2011,4.0,2.163912778410994,6.163912778410994
MT,2012,10.1,1.7052013430855524,11.805201343085551
MT,2013,13.9,1.8886547842757626,15.788654784275764
MT,2014,22.4,2.1510851185082074,24.551085118508205
MT,2015,22.4,2.012283360490423,24.41228336049042
MT,2016,18.9,2.522045659256953,21.422045659256952
MT,2017,31.5,1.6282993197278912,33.128299319727894
MT,2018,35.9,1.5921252977337488,37.49212529773375
MT,2019,42.1,1.3428863536781293,43.442886353678134
MT,2020,1.8,0.6273611016694021,2.427361101669402
MT,2021,7.4,0.4495035117461855,7.849503511746186
MT,2022,41.0,0.15187225812901067,41.15187225812901
MT,2023,37.9,0.7969729785573683,38.69697297855737
MT,2024,18.7,0.3425368670832719,19.04253686708327
MT,2025,,,
NL,1960,-1.1,13.281827661887876,12.181827661887876
NL,1961,0.5,13.800959639349506,14.300959639349506
NL,1962,1.4,13.018222371768053,14.418222371768053
NL,1963,-0.2,12.964297110453339,12.76429711045334
NL,1964,1.1,13.077345318083337,14.177345318083336
NL,1965,1.4,12.052633298529535,13.452633298529536
NL,1966,1.5,11.2380075807166,12.7380075807166
NL,1967,-1.0,11.079585047258915,10.079585047258915
NL,1968,0.4,10.435353340291657,10.835353340291658
NL,1969,1.5,10.936803865124446,12.436803865124446
NL,1970,2.5,9.97814336443395,12.47814336443395
NL,1971,2.5,8.913268335590798,11.413268335590798
NL,1972,1.3,7.578018959629643,8.878018959629642
NL,1973,1.4,6.297682568444003,7.697682568444003
NL,1974,2.3,5.687635182513999,7.987635182513999
NL,1975,5.1,4.716417831425804,9.816417831425802
NL,1976,1.3,4.56079253345341,5.8607925334534094
NL,1977,1.5,4.5751220004784825,6.0751220004784825
NL,1978,1.9,4.398874245082378,6.298874245082377
NL,1979,3.1,4.462756710044371,7.56275671004437
NL,1980,3.6,4.755867817603474,8.355867817603475
NL,1981,1.0,4.437739265539864,5.437739265539864
NL,1982,-0.1,3.8364591932326784,3.7364591932326783
NL,1983,0.2,3.660156444228972,3.860156444228972
NL,1984,0.3,3.794759266832836,4.094759266832836
NL,1985,1.4,3.83510726877777,5.23510726877777
NL,1986,1.8,4.07490176834191,5.87490176834191
NL,1987,2.4,4.41104677517298,6.811046775172979
NL,1988,1.9,4.246294312422986,6.146294312422986
NL,1989,1.8,4.0576174381502765,5.857617438150276
NL,1990,3.3,4.6426494170853205,7.94264941708532
NL,1991,3.3,4.5772793544761665,7.877279354476166
NL,1992,2.8,4.418424035719125,7.218424035719125
NL,1993,2.9,3.8028944073244877,6.702894407324488
NL,1994,1.3,4.050437397048396,5.350437397048395
NL,1995,1.0,3.5553401354060865,4.5553401354060865
NL,1996,1.4,3.353580240570976,4.753580240570976
NL,1997,1.9,3.6397257370942464,5.539725737094246
NL,1998,2.8,3.9558732894038857,6.755873289403885
NL,1999,2.8,3.8043873104603523,6.604387310460352
NL,2000,3.6,4.16617551114319,7.7661755111431905
NL,2001,3.5,3.8922692237322964,7.3922692237322964
NL,2002,1.7,3.708596277557336,5.4085962775573355
NL,2003,0.4,3.6041834490530595,4.00418344905306
NL,2004,-0.6,3.533884051895088,2.9338840518950877
NL,2005,-1.4,3.1589290649071975,1.7589290649071976
NL,2006,-1.6,3.0417755128653297,1.4417755128653296
NL,2007,-0.1,2.953540996963442,2.8535409969634418
NL,2008,1.9,3.017177454812285,4.917177454812284
NL,2009,2.3,3.074163217079051,5.374163217079051
NL,2010,2.0,2.9163820259548894,4.916382025954889
NL,2011,1.8,2.660875050185224,4.460875050185224
NL,2012,0.8,2.1007333499578134,2.9007333499578136
NL,2013,1.2,1.79360919451178,2.99360919451178
NL,2014,2.1,2.136632153622176,4.2366321536221765
NL,2015,3.2,1.383135848720345,4.583135848720345
NL,2016,4.6,1.3854074887273309,5.985407488727331
NL,2017,4.7,1.148727685443679,5.848727685443679
NL,2018,5.0,0.8824821530469207,5.8824821530469205
NL,2019,6.2,1.0296743526837469,7.229674352683747
NL,2020,3.9,0.0001723386673108303,3.9001723386673106
NL,2021,6.1,0.48462368418718527,6.584623684187185
NL,2022,12.6,-0.14826039619179984,12.4517396038082
NL,2023,7.6,-0.2826297094354362,7.317370290564563
NL,2024,6.0,-0.3356194318635149,5.664380568136485
NL,2025,,,
PL,1960,-4.4,15.105817862340103,10.705817862340103
PL,1961,-2.1,13.420540359120658,11.320540359120658
PL,1962,-0.3,11.957189791922477,11.657189791922477
PL,1963,3.2,11.749212701745178,14.949212701745179
PL,1964,2.3,10.56677440206852,12.866774402068518
PL,1965,-3.3,10.05063993950011,6.75063993950011
PL,1966,-1.2,9.456784254064846,8.256784254064847
PL,1967,2.4,8.616893527396185,11.016893527396185
PL,1968,-0.6,8.756810166615313,8.156810166615314
PL,1969,-0.7,8.274594461234813,7.574594461234812
PL,1970,-9.0,8.60161735627751,-0.3983826437224902
PL,1971,-0.9,8.594494457713271,7.694494457713271
PL,1972,-0.6,9.500227901182047,8.900227901182047
PL,1973,-0.3,9.679178852067478,9.379178852067477
PL,1974,-0.4,10.341488596656134,9.941488596656134
PL,1975,-0.3,10.325832252004377,10.025832252004376
PL,1976,-0.7,10.788656913765514,10.088656913765515
PL,1977,-0.9,10.202329130934693,9.302329130934693
PL,1978,-3.2,9.791392875794113,6.591392875794113
PL,1979,-0.9,10.411476297711012,9.511476297711011
PL,1980,-0.7,9.757765937073485,9.057765937073485
PL,1981,-0.7,9.870864210624553,9.170864210624554
PL,1982,-0.9,10.190196085336632,9.290196085336632
PL,1983,-0.7,10.202300898395908,9.502300898395909
PL,1984,-0.4,9.093980878576994,8.693980878576994
PL,1985,-0.5,7.989142252108507,7.489142252108507
PL,1986,-0.7,6.920963254155338,6.220963254155338
PL,1987,-0.9,6.045150227281008,5.1451502272810075
PL,1988,-2.6,5.7440465362038315,3.1440465362038315
PL,1989,-0.7,4.78708331909054,4.08708331909054
PL,1990,-0.3,4.137318803841476,3.837318803841476
PL,1991,-0.4,3.7189954943488175,3.3189954943488176
PL,1992,-0.3,3.145064846781295,2.845064846781295
PL,1993,-0.4,2.656325501505696,2.256325501505696
PL,1994,-0.5,2.4642961183940444,1.9642961183940444
PL,1995,-0.5,1.2189028593829172,0.7189028593829172
PL,1996,-0.3,1.1061555244618027,0.8061555244618026
PL,1997,-0.3,0.8394294302276014,0.5394294302276015
PL,1998,-0.3,0.5241854890816159,0.2241854890816159
PL,1999,-0.4,0.01518091028720808,-0.38481908971279194
PL,2000,-0.5,0.26973625355866426,-0.23026374644133574
PL,2001,-0.4,0.13031332315835056,-0.2696866768416495
PL,2002,-0.5,-0.14959914567669844,-0.6495991456766984
PL,2003,-0.4,-0.3704485659064185,-0.7704485659064185
PL,2004,-0.2,-0.1935292572456558,-0.3935292572456558
PL,2005,-0.3,-0.10221660988475484,-0.4022166098847548
PL,2006,-0.9,0.11945366328716932,-0.7805463367128307
PL,2007,-0.5,0.2792620651402177,-0.22073793485978233
PL,2008,-0.4,0.9208817975801588,0.5208817975801587
PL,2009,0.0,0.8561229850862742,0.8561229850862742
PL,2010,0.1,0.9158172677606207,1.0158172677606208
PL,2011,-0.3,0.33930840146518176,0.039308401465181775
PL,2012,-0.1,0.03859310706615883,-0.061406892933841176
PL,2013,-0.7,-0.4659700148715791,-1.165970014871579
PL,2014,-0.3,-0.034378582527115675,-0.33437858252711566
PL,2015,-0.3,-0.6739267519793259,-0.973926751979326
PL,2016,0.3,-0.15149915286109125,0.14850084713890874
PL,2017,0.1,-0.022911037442323437,0.07708896255767657
PL,2018,0.6,-0.6852098499271408,-0.08520984992714087
PL,2019,0.5,-0.9152601076791468,-0.4152601076791468
PL,2020,-20.3,-3.215278894870976,-23.515278894870978
PL,2021,0.1,-5.071188994295823,-4.971188994295823
PL,2022,0.2,-3.884980442134065,-3.684980442134065
PL,2023,0.1,-3.7162208489498862,-3.616220848949886
PL,2024,0.9,-4.279569874855855,-3.379569874855855
PL,2025,,,
PT,1960,-6.3,13.469914027128814,7.169914027128814
PT,1961,-4.3,13.265924148693184,8.965924148693183
PT,1962,-8.2,13.750997854890715,5.550997854890715
PT,1963,-10.1,12.655994801928875,2.5559948019288754
PT,1964,-14.8,13.299963061187926,-1.500036938812075
PT,1965,-19.5,12.74949466980479,-6.75050533019521
PT,1966,-20.4,11.914223655396032,-8.485776344603966
PT,1967,-16.3,11.946311592459246,-4.353688407540755
PT,1968,-15.6,11.326407317486309,-4.273592682513691
PT,1969,-23.8,10.05364149787929,-13.74635850212071
PT,1970,-14.0,10.071387427120785,-3.9286125728792154
PT,1971,-14.1,9.529331479679918,-4.570668520320082
PT,1972,-8.3,9.782868327253585,1.482868327253584
PT,1973,-9.7,8.90269318944955,-0.7973068105504488
PT,1974,19.9,8.697042736627422,28.597042736627422
PT,1975,38.2,9.202703418015053,47.40270341801506
PT,1976,1.2,9.098273385468762,10.298273385468761
PT,1977,2.0,9.033891582241665,11.033891582241665
PT,1978,3.2,7.496576401466625,10.696576401466626
PT,1979,3.8,7.032915112561609,10.832915112561608
PT,1980,4.3,6.538790578541154,10.838790578541154
PT,1981,0.8,5.738129151749241,6.538129151749241
PT,1982,-0.2,5.931298798927929,5.731298798927929
PT,1983,-1.2,4.840807290154973,3.6408072901549726
PT,1984,-0.5,4.591885270230864,4.091885270230864
PT,1985,-1.9,3.330968926098214,1.4309689260982141
PT,1986,-2.7,3.1098772448884273,0.40987724488842714
PT,1987,-3.8,2.7979502625152395,-1.0020497374847603
PT,1988,-3.5,2.4188009932954055,-1.0811990067045945
PT,1989,-4.1,2.270819716986361,-1.8291802830136388
PT,1990,-3.9,1.3558430151275584,-2.5441569848724415
PT,1991,-3.3,1.2453812223551597,-2.05461877764484
PT,1992,-0.9,1.4357747098023532,0.5357747098023532
PT,1993,1.1,0.8046241882688003,1.9046241882688004
PT,1994,2.4,1.002066191309324,3.402066191309324
PT,1995,3.1,0.36188664235638357,3.461886642356384
PT,1996,3.7,0.3365296012134182,4.036529601213418
PT,1997,4.1,0.8086911440436104,4.90869114404361
PT,1998,4.5,0.709115019324519,5.2091150193245195
PT,1999,5.3,0.7982028214619274,6.0982028214619275
PT,2000,6.5,1.4288192570959455,7.928819257095945
PT,2001,5.4,0.7436035286417069,6.143603528641707
PT,2002,4.0,0.7816506711276713,4.781650671127672
PT,2003,2.4,0.3561651809855282,2.756165180985528
PT,2004,1.4,0.6956903671805252,2.0956903671805254
PT,2005,1.5,0.1843792735971167,1.6843792735971168
PT,2006,1.6,0.3290528870466747,1.9290528870466748
PT,2007,2.1,-0.09684229554977371,2.0031577044502265
PT,2008,0.9,0.0297536163672938,0.9297536163672938
PT,2009,1.5,-0.46795355946702333,1.0320464405329766
PT,2010,0.4,-0.43240261790844814,-0.03240261790844812
PT,2011,-0.7,-0.5665523567679502,-1.2665523567679502
PT,2012,-3.5,-1.6830271949388906,-5.183027194938891
PT,2013,-3.4,-2.262685753819371,-5.662685753819371
PT,2014,-2.5,-2.1520300663762826,-4.652030066376282
PT,2015,-0.3,-2.216328217824497,-2.516328217824497
PT,2016,-0.1,-2.2613567909276453,-2.3613567909276454
PT,2017,1.4,-2.2817971095303213,-0.8817971095303214
PT,2018,2.3,-2.51853514542216,-0.21853514542216024
PT,2019,6.5,-2.440026105395502,4.059973894604498
PT,2020,5.6,-3.7459778639752996,1.8540221360247
PT,2021,6.9,-4.354214623653721,2.545785376346279
PT,2022,13.0,-3.9045718419628144,9.095428158037185
PT,2023,14.7,-3.0994746316331074,11.600525368366892
PT,2024,13.4,-3.1703823951857406,10.22961760481426
PT,2025,,,
RO,1960,-0.9,10.454653885183914,9.554653885183914
RO,1961,-2.2,8.809219988537194,6.609219988537194
RO,1962,-0.4,6.959427156355589,6.559427156355588
RO,1963,-0.9,7.424748628396985,6.524748628396985
RO,1964,-0.7,7.153644245300528,6.453644245300528
RO,1965,-0.6,6.057455334505951,5.457455334505951
RO,1966,7.7,6.090790949201924,13.790790949201924
RO,1967,1.3,18.01964078046259,19.319640780462592
RO,1968,-9.1,17.11790851815508,8.01790851815508
RO,1969,-0.2,13.307675691512284,13.107675691512284
RO,1970,-0.6,11.607924942711135,11.007924942711135
RO,1971,-0.2,10.10942777809865,9.909427778098651
RO,1972,-0.4,9.695582255800547,9.295582255800547
RO,1973,-0.6,8.43872199499932,7.83872199499932
RO,1974,-0.6,11.303800330729599,10.7038003307296
RO,1975,3.9,10.436692475659685,14.336692475659685
RO,1976,0.0,9.907814611583172,9.907814611583172
RO,1977,-0.8,9.939850589879224,9.139850589879224
RO,1978,-0.5,9.368819099227615,8.868819099227615
RO,1979,-4.9,8.757770722057773,3.857770722057772
RO,1980,-0.8,7.546671955981814,6.746671955981814
RO,1981,-0.6,7.022114008800149,6.42211400880015
RO,1982,-0.8,5.362454550311302,4.562454550311302
RO,1983,-0.9,3.888892711422418,2.988892711422418
RO,1984,-1.0,5.18028903606843,4.18028903606843
RO,1985,-0.9,4.9422643625480855,4.042264362548085
RO,1986,-0.8,5.9075561368412774,5.107556136841278
RO,1987,-0.9,5.630603774840841,4.730603774840841
RO,1988,-0.8,5.506611472312272,4.7066114723122725
RO,1989,-1.0,5.289050426408543,4.289050426408543
RO,1990,-3.7,2.914947593628044,-0.7850524063719564
RO,1991,-17.6,1.0139152374622686,-16.586084762537734
RO,1992,-1.2,-0.1517753041588932,-1.3517753041588931
RO,1993,-0.8,-0.5851562082597681,-1.3851562082597682
RO,1994,-0.7,-0.8512826189277866,-1.5512826189277864
RO,1995,-0.9,-1.5424177653839573,-2.4424177653839574
RO,1996,-0.9,-2.4192112117926503,-3.31921121179265
RO,1997,-0.6,-1.8786759036965155,-2.4786759036965154
RO,1998,-0.3,-1.414759319336913,-1.714759319336913
RO,1999,-0.1,-1.3604229165939445,-1.4604229165939446
RO,2000,-0.2,-0.9484987743529031,-1.1484987743529032
RO,2001,-25.2,-1.7491841561676609,-26.94918415616766
RO,2002,-6.8,-2.7085463185145495,-9.508546318514549
RO,2003,-2.4,-2.502183677278784,-4.902183677278784
RO,2004,-4.5,-1.9807963722371238,-6.480796372237124
RO,2005,-4.0,-1.9212571263201423,-5.921257126320143
RO,2006,-4.1,-1.8163885279100322,-5.916388527910032
RO,2007,-21.9,-1.7622391667628547,-23.662239166762852
RO,2008,-8.0,-1.5169034274011821,-9.516903427401182
RO,2009,-5.4,-1.7037429508094064,-7.103742950809407
RO,2010,-2.4,-2.3416970839110913,-4.741697083911092
RO,2011,-2.4,-2.732652050771276,-5.132652050771275
RO,2012,-1.1,-2.7087485487158736,-3.8087485487158736
RO,2013,-0.7,-2.940848270590808,-3.6408482705908076
RO,2014,-1.0,-2.8186756600927314,-3.8186756600927314
RO,2015,-2.5,-3.042024751383284,-5.542024751383284
RO,2016,-3.2,-2.6634332941054124,-5.863433294105413
RO,2017,-3.0,-2.633431801314491,-5.633431801314491
RO,2018,-2.9,-3.185248957930233,-6.085248957930233
RO,2019,-1.3,-3.099185153662286,-4.399185153662286
RO,2020,-1.4,-5.171340356828486,-6.571340356828486
RO,2021,-0.9,-7.412691672210458,-8.312691672210457
RO,2022,5.6,-4.973980599165114,0.6260194008348856
RO,2023,5.1,-4.407346897135001,0.6926531028649983
RO,2024,3.7,-5.340479565939582,-1.6404795659395814
RO,2025,,,
SE,1960,-0.1,3.6306715859058842,3.530671585905884
SE,1961,1.7,4.127252093800893,5.827252093800893
SE,1962,1.1,4.043077007934736,5.143077007934735
SE,1963,1.3,4.807055606881702,6.107055606881702
SE,1964,2.8,6.03119734927808,8.83119734927808
SE,1965,4.2,5.797380185050421,9.997380185050421
SE,1966,3.3,5.7785738602196,9.0785738602196
SE,1967,1.0,5.301100790912967,6.301100790912967
